date,interest_rate,hicp,trade_goods,inflation_gap,output_gap,ca_gap,ca_nowcast,ca_actual,ca_lagged,ca_gap_nowcast,ca_gap_lagged,info_gap,i_counterfactual,policy_diff_bp
2016-01-01,-0.14615,0.3,-4370.0,-1.7,-66.82672600235655,-0.3599512573254461,-1941.1371928623873,-4370.0,-2966.0,1.348724094698667,0.627745613379865,0.7209784813188019,-0.15190422858492766,-0.5754228584927662
2016-02-01,-0.1835714,-0.1,-4576.0,-2.1,-68.3106558032264,-0.5209396426593498,-2385.9573572803047,-4576.0,-2944.0,1.0345937376698284,0.6382297848994439,0.3963639527703845,-0.18673483531209742,-0.31634353120974235
2016-03-01,-0.2285238,-0.1,-3954.0,-2.1,-42.68567649241446,-0.0992460946127138,-2727.544844579215,-3954.0,-1387.0,0.7830024036055883,1.7473211320912079,-0.9643187284856196,-0.2208274393786912,0.7696360621308795
2016-04-01,-0.2491905,-0.1,-2126.0,-2.1,20.9988045868238,1.179291716004615,-2954.0655069939885,-2126.0,-4370.0,0.5792174897938392,-0.4468677526046845,1.0260852423985236,-0.2573798276781048,-0.8189327678104791
2016-05-01,-0.2571818,0.1,-1138.0,-1.9,55.265357189265394,1.848128440515232,-2726.0999277614965,-1138.0,-4576.0,0.6845567434214164,-0.6708311206454868,1.3553878640669033,-0.2679993372679801,-1.081753726798007
2016-06-01,-0.2679091,0.3,-1670.0,-1.7,31.651989296363524,1.4049413858743076,-1515.1821246530958,-1670.0,-3954.0,1.517332251621095,-0.25314063019171107,1.7704728818128062,-0.2820394879787526,-1.41303879787526
2016-07-01,-0.2945238,0.4,-2639.0,-1.6,-9.164536977359788,0.6772651464319904,-1626.0368552109742,-2639.0,-2126.0,1.4141947705187126,1.0504721079563033,0.36372266256240926,-0.29742672067812376,-0.2902920678123755
2016-08-01,-0.2982174,0.4,-4370.0,-1.6,-73.53958853511317,-0.6026546885916018,-1931.764293348732,-4370.0,-1138.0,1.1942443407261123,1.7792223576943207,-0.5849780169682084,-0.2935486098571437,0.4668790142856316
2016-09-01,-0.3016364,0.5,-3102.0,-1.5,-22.854026095892273,0.3063902487313013,-2844.0383597496184,-3102.0,-1670.0,0.5005603292442987,1.3842697146626362,-0.8837093854183374,-0.2945833936508486,0.7053006349151403
2016-10-01,-0.309,0.5,-3649.0,-1.5,-41.850985015626875,-0.13374496529033897,-2616.3417256043704,-3649.0,-2639.0,0.6617595666535894,0.6443048476850748,0.017454718968514582,-0.30913930851673516,-0.013930851673515932
2016-11-01,-0.3126818,0.7,-3387.0,-1.3,-30.250424341493165,0.0620956028660232,-3235.542313630665,-3387.0,-4370.0,0.17885359609883417,-0.6956943122239856,0.8745479083228198,-0.3196616873383222,-0.6979887338322166
2016-12-01,-0.3157619,0.8,2706.0,-1.2,223.427259198218,3.9876451115075344,-2439.006084670932,2706.0,-3102.0,0.6027518932177612,0.1665690058562933,0.43618288736146793,-0.31924313571472,-0.34812357147200323
2017-01-01,-0.3255455,1.6,-9523.0,-0.3999999999999999,-255.8012278992214,-3.661041417197956,-1163.2848507690028,-9523.0,-3649.0,1.342734759914143,-0.14511046330496752,1.4878452232191106,-0.33742019769934756,-1.187469769934757
2017-02-01,-0.3286,1.4,-5772.0,-0.6000000000000001,-100.73023256355691,-1.4106666058586723,-4505.6941637288055,-5772.0,-3387.0,-0.6545458206276171,0.01343492006381897,-0.6679807406914361,-0.32326875368424735,0.5331246315752658
2017-03-01,-0.3293478,1.4,-3084.0,-0.6000000000000001,-7.282848987812801,0.18581453916376073,-2119.895065973634,-3084.0,2706.0,0.7618425589810551,3.6451913315608797,-2.883348772579825,-0.30633539622180944,2.301240377819058
