date,value
2015-06-01,1.1213227272727
2015-07-01,1.0995782608696
2015-08-01,1.1139047619048
2015-09-01,1.1221181818182
2015-10-01,1.1235090909091
2015-11-01,1.0736
2015-12-01,1.0877181818182
2016-01-01,1.085965
2016-02-01,1.1092952380952
2016-03-01,1.1099666666667
2016-04-01,1.133919047619
2016-05-01,1.1311090909091
2016-06-01,1.1228909090909
2016-07-01,1.1068523809524
2016-08-01,1.1211739130435
2016-09-01,1.1212090909091
2016-10-01,1.1026047619048
2016-11-01,1.0798954545455
2016-12-01,1.0542904761905
2017-01-01,1.0614409090909
2017-02-01,1.064265
2017-03-01,1.0684695652174
2017-04-01,1.0722666666667
2017-05-01,1.10575
2017-06-01,1.1229454545455
2017-07-01,1.1511142857143
2017-08-01,1.1806739130435
2017-09-01,1.1914571428571
2017-10-01,1.1755863636364
2017-11-01,1.1738
2017-12-01,1.1836210526316
2018-01-01,1.21995
2018-02-01,1.23478
2018-03-01,1.233619047619
2018-04-01,1.22763
2018-05-01,1.1812227272727
2018-06-01,1.1678285714286
2018-07-01,1.1685727272727
2018-08-01,1.1548956521739
2018-09-01,1.16587
2018-10-01,1.1484043478261
2018-11-01,1.1366863636364
2018-12-01,1.1384210526316
2019-01-01,1.1416409090909
2019-02-01,1.135115
2019-03-01,1.1302476190476
2019-04-01,1.123825
2019-05-01,1.1184590909091
2019-06-01,1.12934
2019-07-01,1.1218391304348
2019-08-01,1.1126227272727
2019-09-01,1.1003904761905
2019-10-01,1.1052565217391
2019-11-01,1.1050952380952
2019-12-01,1.111345
2020-01-01,1.1100363636364
2020-02-01,1.0905
2020-03-01,1.1063409090909
2020-04-01,1.08619
2020-05-01,1.090185
2020-06-01,1.1254590909091
2020-07-01,1.1463391304348
2020-08-01,1.1828095238095
2020-09-01,1.1792409090909
2020-10-01,1.1775181818182
2020-11-01,1.1837904761905
2020-12-01,1.2169727272727
2021-01-01,1.217085
2021-02-01,1.20979
2021-03-01,1.1899086956522
2021-04-01,1.19791
2021-05-01,1.2145904761905
2021-06-01,1.2047090909091
2021-07-01,1.1821818181818
2021-08-01,1.1771818181818
2021-09-01,1.1770318181818
2021-10-01,1.1601476190476
2021-11-01,1.1414045454545
2021-12-01,1.1303782608696
2022-01-01,1.1314476190476
2022-02-01,1.13419
2022-03-01,1.1018956521739
2022-04-01,1.0818736842105
2022-05-01,1.05785
2022-06-01,1.0565818181818
2022-07-01,1.0178904761905
2022-08-01,1.0128434782609
2022-09-01,0.9903772727273
2022-10-01,0.9825666666667
2022-11-01,1.0201272727273
2022-12-01,1.058880952381
2023-01-01,1.0769
2023-02-01,1.07151
2023-03-01,1.0705826086957
2023-04-01,1.0967722222222
2023-05-01,1.08675
2023-06-01,1.0839863636364
2023-07-01,1.1058142857143
2023-08-01,1.0908869565217
2023-09-01,1.068380952381
2023-10-01,1.0562545454545
2023-11-01,1.0808227272727
2023-12-01,1.0903052631579
2024-01-01,1.0905136363636
2024-02-01,1.0794714285714
2024-03-01,1.08722
2024-04-01,1.0727761904762
2024-05-01,1.0812227272727
2024-06-01,1.0759
2024-07-01,1.0844086956522
2024-08-01,1.1012181818182
2024-09-01,1.1106
2024-10-01,1.0904347826087
2024-11-01,1.0630142857143
2024-12-01,1.047875
2025-01-01,1.0353727272727
2025-02-01,1.04125
2025-03-01,1.080680952381
2025-04-01,1.121395
2025-05-01,1.1278047619048
2025-06-01,1.151619047619
2025-07-01,1.1676869565217
2025-08-01,1.1631428571429
2025-09-01,1.1732227272727
2025-10-01,1.1630434782609
2025-11-01,1.15602
2025-12-01,1.1708714285714
2026-01-01,1.1738238095238096
2026-02-01,1.182395
